2016-08-30 18:07:02.872,74,EC549ADB,001,,031,Ack,1F 19 ,08,-1,-01,-01,>, ,
2016-08-30 18:07:02.905,54,EC549ADB,031,,001,Singlecast,01 32 02 21 64 00 01 78 2D 00 3C 00 01 78 2B 06 ,08,-1,-01,-01,>, ,
2016-08-30 18:07:02.937,74,EC549ADB,001,,031,Ack,1F 19 ,08,-1,-01,-01,>, ,
2016-08-30 18:07:02.961,49,EC549ADB,042,,001,Singlecast,01 32 02 21 64 00 0F 9D EE 00 3C 00 0F 9D EB 34 ,12,-1,-01,-01,>, ,
2016-08-30 18:07:13.972,73,EC549ADB,001,,042,Ack,2A 28 ,12,-1,-01,-01,>, ,
2016-08-30 18:07:13.996,50,EC549ADB,042,,001,Singlecast,01 32 02 21 64 00 0F 9D EE 00 3C 00 0F 9D EB 34 ,12,-1,-01,-01,>, ,
2016-08-30 18:07:14.027,73,EC549ADB,001,,042,Ack,2A 28 ,12,-1,-01,-01,>, ,
2016-08-30 18:07:14.050,50,EC549ADB,042,,001,Singlecast,01 32 02 21 64 00 0F 9D EE 00 3C 00 0F 9D EB 34 ,12,-1,-01,-01,>, ,
2016-08-30 18:07:14.081,74,EC549ADB,001,,042,Ack,2A 28 ,12,-1,-01,-01,>, ,
2016-08-30 18:07:14.106,61,EC549ADB,045,,001,Singlecast,01 32 02 21 64 00 00 06 74 00 1E 00 00 06 74 5D ,05,-1,-01,-01,>, ,
2016-08-30 18:07:16.688,73,EC549ADB,001,,045,Ack,2D 26 ,05,-1,-01,-01,>, ,
2016-08-30 18:07:16.712,60,EC549ADB,045,,001,Singlecast,01 60 0D 01 00 32 02 21 74 00 00 00 00 00 00 00 00 03 59 62 ,06,-1,-01,-01,>, ,
2016-08-30 18:07:16.746,73,EC549ADB,001,,045,Ack,2D 25 ,06,-1,-01,-01,>, ,
2016-08-30 18:07:16.770,61,EC549ADB,045,,001,Singlecast,01 60 0D 02 00 32 02 21 74 00 00 00 00 00 00 00 00 03 59 60 ,07,-1,-01,-01,>, ,
2016-08-30 18:07:16.803,74,EC549ADB,001,,045,Ack,2D 24 ,07,-1,-01,-01,>, ,
2016-08-30 18:07:16.826,61,EC549ADB,045,,001,Singlecast,01 60 0D 01 00 32 02 21 64 00 00 03 1B 00 1E 00 00 03 1B 38 ,08,-1,-01,-01,>, ,
2016-08-30 18:07:16.860,73,EC549ADB,001,,045,Ack,2D 2B ,08,-1,-01,-01,>, ,
2016-08-30 18:07:16.883,61,EC549ADB,045,,001,Singlecast,01 60 0D 02 00 32 02 21 64 00 00 03 59 00 1E 00 00 03 59 3A ,09,-1,-01,-01,>, ,
2016-08-30 18:07:16.917,73,EC549ADB,001,,045,Ack,2D 2A ,09,-1,-01,-01,>, ,
2016-08-30 18:07:16.941,66,EC549ADB,068,,029, unsupported yet: 02,1D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 05 01 2A 02 F3 9E ,01,-1,-01,-01,>, ,
2016-08-30 18:07:27.874,66,EC549ADB,068,,001,Singlecast,01 31 05 01 2A 02 F3 BD ,01,-1,-01,-01,>, ,
